doc_id,sentence,token,lemma,pos,tag,Number,Person,Poss,PronType,Mood,Tense,VerbForm,Degree,PunctType,Case,Definite,Gender,NumType,Polarity,Aspect,ConjType,PunctSide
0452.xml,0,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,0,was,be,AUX,VBD,Sing,3,,,Ind,Past,Fin,,,,,,,,,,
0452.xml,0,go,go,VERB,VB,,,,,,,Inf,,,,,,,,,,
0452.xml,0,to,to,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,0,Canada,Canada,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,0,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,0,1984,1984,NUM,CD,,,,,,,,,,,,,Card,,,,
0452.xml,0,for,for,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,0,holidays,holiday,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,1,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,1,19,19,NUM,CD,,,,,,,,,,,,,Card,,,,
0452.xml,1,years,year,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,1,old,old,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,1,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0452.xml,1,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0452.xml,1,it,it,PRON,PRP,Sing,3,,Prs,,,,,,Nom,,Neut,,,,,
0452.xml,1,was,be,AUX,VBD,Sing,3,,,Ind,Past,Fin,,,,,,,,,,
0452.xml,1,very,very,ADV,RB,,,,,,,,,,,,,,,,,
0452.xml,1,fantastic,fantastic,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,1,!,!,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,2,Peoples,people,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,2,are,be,AUX,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,2,very,very,ADV,RB,,,,,,,,,,,,,,,,,
0452.xml,2,cool,cool,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,2,!,!,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,3,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,3,have,have,AUX,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,3,visited,visit,VERB,VBN,,,,,,Past,Part,,,,,,,,Perf,,
0452.xml,3,Montreal,Montreal,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0452.xml,3,Quebec,Quebec,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0452.xml,3,remonted,remonte,VERB,VBD,,,,,,Past,Fin,,,,,,,,,,
0452.xml,3,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,3,St,St,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,Laurent,Laurent,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,just,just,ADV,RB,,,,,,,,,,,,,,,,,
0452.xml,3,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,3,Sagnay,Sagnay,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,3,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,4,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,4,have,have,AUX,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,4,make,make,VERB,VB,,,,,,,Inf,,,,,,,,,,
0452.xml,4,camping,camping,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,4,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,4,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,4,largest,large,ADJ,JJS,,,,,,,,Sup,,,,,,,,,
0452.xml,4, , ,SPACE,_SP,,,,,,,,,,,,,,,,,
0452.xml,4,forests,forest,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,whive,whive,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,4,wilds,wild,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,animals,animal,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,:,:,PUNCT,:,,,,,,,,,,,,,,,,,
0452.xml,4,burns,burn,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0452.xml,4,eagles,eagle,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,....,....,PUNCT,:,,,,,,,,,,,,,,,,,
0452.xml,4,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,4,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0452.xml,4,fisching,fisching,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,4,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,4,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,4,wilds,wilds,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,4,rivers,river,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0452.xml,4,swimming,swim,VERB,VBG,,,,,,Pres,Part,,,,,,,,Prog,,
0452.xml,4,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,4,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,4,lakes,lake,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,4,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,5,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,5,hope,hope,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0452.xml,5,go,go,VERB,VB,,,,,,,Inf,,,,,,,,,,
0452.xml,5,to,to,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,5,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0452.xml,5,Middle,Middle,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,5,West,West,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,5,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0452.xml,5,USA,USA,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0452.xml,5,next,next,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0452.xml,5,time,time,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,5,whive,whive,VERB,VBD,,,,,,Past,Fin,,,,,,,,,,
0452.xml,5,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0452.xml,5,wife,wife,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0452.xml,5,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0452.xml,6,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0452.xml,6,like,like,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0452.xml,6,travels,travel,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0452.xml,6,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0452.xml,6,holidays,holiday,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0442.xml,0,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0442.xml,0,like,like,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0442.xml,0,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0442.xml,0,job,job,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,0,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0442.xml,0,i'm,i'm,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,0,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,0,butcher,butcher,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0442.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0442.xml,1,'m,be,AUX,VBP,Sing,1,,,Ind,Pres,Fin,,,,,,,,,,
0442.xml,1,work,work,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,1,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0442.xml,1,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,1,hypermarché,hypermarché,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,1,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0442.xml,1,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,1,good,good,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0442.xml,1,team,team,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,1,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0442.xml,2,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0442.xml,2,like,like,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0442.xml,2,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0442.xml,2,eat,eat,VERB,VB,,,,,,,Inf,,,,,,,,,,
0442.xml,2,meat,meat,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,2,everyday,everyday,ADV,RB,,,,,,,,,,,,,,,,,
0442.xml,2,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0442.xml,3,My,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0442.xml,3,boss,boss,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,3,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0442.xml,3,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,3,women,woman,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0442.xml,3,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0442.xml,3,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,3,very,very,ADV,RB,,,,,,,,,,,,,,,,,
0442.xml,3,good,good,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0442.xml,3,boss,boss,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,3,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0442.xml,4,She,she,PRON,PRP,Sing,3,,Prs,,,,,,Nom,,Fem,,,,,
0442.xml,4,work,work,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0442.xml,4,like,like,ADP,IN,,,,,,,,,,,,,,,,,
0442.xml,4,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,4,man,man,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,4,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0009.xml,0,In,in,ADP,IN,,,,,,,,,,,,,,,,,
0009.xml,0,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0009.xml,0,daily,daily,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0009.xml,0,life,life,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0009.xml,0,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0009.xml,0,go,go,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0009.xml,0,to,to,ADP,IN,,,,,,,,,,,,,,,,,
0009.xml,0,class,class,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0009.xml,0,has,have,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0009.xml,0,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0009.xml,0,university,university,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0009.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0009.xml,1,The,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0009.xml,1,rest,rest,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0009.xml,1,of,of,ADP,IN,,,,,,,,,,,,,,,,,
0009.xml,1,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0009.xml,1,time,time,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0009.xml,1,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0009.xml,1,ride,ride,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0009.xml,1,horse,horse,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0009.xml,1,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0009.xml,2,After,after,ADP,IN,,,,,,,,,,,,,,,,,
0009.xml,2,horseriding,horseride,VERB,VBG,,,,,,Pres,Part,,,,,,,,Prog,,
0009.xml,2,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0009.xml,2,study,study,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0009.xml,2,for,for,ADP,IN,,,,,,,,,,,,,,,,,
0009.xml,2,university,university,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0009.xml,2,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0009.xml,2,for,for,ADP,IN,,,,,,,,,,,,,,,,,
0009.xml,2,work,work,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0009.xml,2,for,for,ADP,IN,,,,,,,,,,,,,,,,,
0009.xml,2,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0009.xml,2,exams,exam,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0009.xml,2,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0428.xml,0,Hello,hello,INTJ,UH,,,,,,,,,,,,,,,,,
0428.xml,0,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0428.xml,0,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,0,'m,be,AUX,VBP,Sing,1,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,0,{,{,PUNCT,-LRB-,,,,,,,,,Brck,,,,,,,,Ini
0428.xml,0,name,name,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,0,},},PUNCT,-RRB-,,,,,,,,,Brck,,,,,,,,Fin
0428.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0428.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,1,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,1,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0428.xml,1,big,big,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0428.xml,1,family,family,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,1,:,:,PUNCT,:,,,,,,,,,,,,,,,,,
0428.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,1,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,1,two,two,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,1,parents,parent,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0428.xml,1,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0428.xml,1,six,six,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,1,sisters,sister,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0428.xml,1,any,any,DET,DT,,,,,,,,,,,,,,,,,
0428.xml,1,brother,brother,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,2,but,but,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,2,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,2,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,2,three,three,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,2,brothers,brother,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0428.xml,2,-,-,PUNCT,HYPH,,,,,,,,,Dash,,,,,,,,
0428.xml,2,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0428.xml,2,-,-,PUNCT,HYPH,,,,,,,,,Dash,,,,,,,,
0428.xml,2,law,law,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,2,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,2,one,one,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,2,niece,niece,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,2,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0428.xml,3,My,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0428.xml,3,niece,niece,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,3,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0428.xml,3,her,her,PRON,PRP$,Sing,3,Yes,Prs,,,,,,,,Fem,,,,,
0428.xml,3,mother,mother,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,3,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,3,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0428.xml,3,sister,sister,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,3,'s,'s,PART,POS,,,,,,,,,,,,,,,,,
0428.xml,3,husband,husband,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,3,live,live,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0428.xml,3,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0428.xml,3,Italy,Italy,PROPN,NNP,Sing,,,,,,,,,,,,,,,,
0428.xml,3,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0428.xml,4,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0428.xml,4,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0428.xml,4,also,also,ADV,RB,,,,,,,,,,,,,,,,,
0428.xml,4,twenty,twenty,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,4,-,-,PUNCT,HYPH,,,,,,,,,Dash,,,,,,,,
0428.xml,4,nine,nine,NUM,CD,,,,,,,,,,,,,Card,,,,
0428.xml,4,cousins,cousin,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0428.xml,4,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,4,fourten,fourten,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0428.xml,4,uncle,uncle,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0428.xml,4,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0428.xml,4,tant,tant,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,0,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0423.xml,0,have,have,VERB,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0423.xml,0,n't,not,PART,RB,,,,,,,,,,,,,,Neg,,,
0423.xml,0,many,many,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0423.xml,0,hobbies,hobby,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0423.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0423.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0423.xml,1,'m,be,AUX,VBP,Sing,1,,,Ind,Pres,Fin,,,,,,,,,,
0423.xml,1,working,work,VERB,VBG,,,,,,Pres,Part,,,,,,,,Prog,,
0423.xml,1,like,like,ADP,IN,,,,,,,,,,,,,,,,,
0423.xml,1,teacher,teacher,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,1,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0423.xml,1,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0423.xml,1,primary,primary,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0423.xml,1,school,school,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,1,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0423.xml,1,prepare,prepare,VERB,VB,,,,,,,Inf,,,,,,,,,,
0423.xml,1,some,some,DET,DT,,,,,,,,,,,,,,,,,
0423.xml,1,activities,activity,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0423.xml,1,for,for,ADP,IN,,,,,,,,,,,,,,,,,
0423.xml,1,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0423.xml,1,students,student,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0423.xml,1,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0423.xml,1,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0423.xml,1,favorite,favorite,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0423.xml,1,hobby,hobby,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,1,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0423.xml,2,Also,also,ADV,RB,,,,,,,,,,,,,,,,,
0423.xml,2,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0423.xml,2,i,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0423.xml,2,like,like,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0423.xml,2,to,to,PART,TO,,,,,,,,,,,,,,,,,
0423.xml,2,go,go,VERB,VB,,,,,,,Inf,,,,,,,,,,
0423.xml,2,shopping,shop,VERB,VBG,,,,,,Pres,Part,,,,,,,,Prog,,
0423.xml,2,with,with,ADP,IN,,,,,,,,,,,,,,,,,
0423.xml,2,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0423.xml,2,daughter,daughter,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,2,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0423.xml,2,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0423.xml,2,friends,friend,NOUN,NNS,Plur,,,,,,,,,,,,,,,,
0423.xml,2,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0423.xml,2,to,to,PART,TO,,,,,,,,,,,,,,,,,
0423.xml,2,walk,walk,VERB,VB,,,,,,,Inf,,,,,,,,,,
0423.xml,2,outside,outside,ADV,RB,,,,,,,,,,,,,,,,,
0423.xml,2,when,when,SCONJ,WRB,,,,,,,,,,,,,,,,,
0423.xml,2,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0423.xml,2,weather,weather,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,2,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0423.xml,2,good,good,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0423.xml,2,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0423.xml,3,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0423.xml,3,do,do,AUX,VBP,,,,,Ind,Pres,Fin,,,,,,,,,,
0423.xml,3,n't,not,PART,RB,,,,,,,,,,,,,,Neg,,,
0423.xml,3,like,like,VERB,VB,,,,,,,Inf,,,,,,,,,,
0423.xml,3,sport,sport,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,3,very,very,ADV,RB,,,,,,,,,,,,,,,,,
0423.xml,3,much,much,ADV,RB,,,,,,,,,,,,,,,,,
0423.xml,3,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0423.xml,3,but,but,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0423.xml,3,roll,roll,VERB,VB,,,,,,,Inf,,,,,,,,,,
0423.xml,3,on,on,ADP,IN,,,,,,,,,,,,,,,,,
0423.xml,3,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0423.xml,3,bicycle,bicycle,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,3,when,when,SCONJ,WRB,,,,,,,,,,,,,,,,,
0423.xml,3,the,the,DET,DT,,,,Art,,,,,,,Def,,,,,,
0423.xml,3,sun,sun,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0423.xml,3,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0423.xml,3,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0423.xml,3,is,be,AUX,VBZ,Sing,3,,,Ind,Pres,Fin,,,,,,,,,,
0423.xml,3,very,very,ADV,RB,,,,,,,,,,,,,,,,,
0423.xml,3,enjoy,enjoy,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0423.xml,3,for,for,ADP,IN,,,,,,,,,,,,,,,,,
0423.xml,3,me,I,PRON,PRP,Sing,1,,Prs,,,,,,Acc,,,,,,,
0423.xml,3,!,!,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0442.xml,0,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0442.xml,0,like,like,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0442.xml,0,my,my,PRON,PRP$,Sing,1,Yes,Prs,,,,,,,,,,,,,
0442.xml,0,job,job,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,0,",",",",PUNCT,",",,,,,,,,,Comm,,,,,,,,
0442.xml,0,i'm,i'm,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,0,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,0,butcher,butcher,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,0,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0442.xml,1,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0442.xml,1,'m,be,AUX,VBP,Sing,1,,,Ind,Pres,Fin,,,,,,,,,,
0442.xml,1,work,work,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,1,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0442.xml,1,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,1,hypermarché,hypermarché,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,1,in,in,ADP,IN,,,,,,,,,,,,,,,,,
0442.xml,1,a,a,DET,DT,,,,Art,,,,,,,Ind,,,,,,
0442.xml,1,good,good,ADJ,JJ,,,,,,,,Pos,,,,,,,,,
0442.xml,1,team,team,NOUN,NN,Sing,,,,,,,,,,,,,,,,
0442.xml,1,.,.,PUNCT,.,,,,,,,,,Peri,,,,,,,,
0442.xml,2,I,I,PRON,PRP,Sing,1,,Prs,,,,,,Nom,,,,,,,
0442.xml,2,like,like,VERB,VBP,,,,,,Pres,Fin,,,,,,,,,,
0442.xml,2,and,and,CCONJ,CC,,,,,,,,,,,,,,,,Cmp,
0442.xml,2,eat,eat,VERB,VB,,,,,,,Inf,,,,,,,,,,
